step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
315,3.149999999999977,0.01,0.0,1.33735425822809e-13,1.889025974534867e-13,0.0,4.533713967269923e-13,6.335489518960747e-13,0.0,1.4170473269235175e-10,2.0029815452738973e-10,0.0,5.049371912578853e-10,7.135335065001364e-10,0.0,8.76039877837637e-10,1.2380018520526752e-09,6.927156996255401e-26,1.0040115633705432e-20,1.2748078355770108e-19,1.3752096846297648e-19,4.722121362623586e-19,0.0,0.0,1.170074521089272e-18,1.170074521089272e-18,0.0,0.0,0.0,0.0,0.0,0.0
346,3.45999999999997,0.01,0.0,2.523596416227993e-13,3.5617406444423114e-13,0.0,1.4947958168844412e-13,2.112925348186673e-13,0.0,3.1744241855853146e-10,4.487321622149016e-10,0.0,6.221875798317231e-10,8.797032290033105e-10,0.0,1.245500870652145e-09,1.7556519202828003e-09,6.927142505542574e-26,5.038484455014492e-20,1.935586922484284e-19,2.4394360606999836e-19,8.563458513931444e-19,0.0,0.0,1.2388441495729164e-18,1.2388441495729164e-18,0.0,0.0,0.0,0.0,0.0,0.0
377,3.7699999999999636,0.01,0.0,1.865929341391316e-13,2.6365314668665787e-13,0.0,3.712376978592035e-13,5.190386602985117e-13,0.0,3.6077894272041123e-10,5.100050593449543e-10,0.0,3.4593485091513396e-10,4.890392429909386e-10,0.0,9.877564164053697e-10,1.394314505910256e-09,6.927128014860059e-26,6.50807227552289e-20,5.983546053883796e-20,1.24916252565347e-19,4.481806524046789e-19,0.0,0.0,-1.3163316511957958e-18,-1.3163316511957958e-18,0.0,0.0,0.0,0.0,0.0,0.0
409,4.089999999999957,0.01,0.0,7.774239002950652e-14,1.0950433880622173e-13,0.0,5.029005920067298e-13,7.036547203572175e-13,0.0,2.4802819389253637e-10,3.5062945956182395e-10,0.0,3.3325188373176067e-10,4.6261704497281907e-10,0.0,2.3989561156196536e-10,3.3322485952278126e-10,6.927113056767974e-26,3.0758992482796803e-20,5.552840900538343e-20,8.62874707593108e-20,1.5735435396530036e-19,0.0,0.0,-9.086403464479842e-19,-9.086403464479842e-19,0.0,0.0,0.0,0.0,0.0,0.0
440,4.399999999999951,0.01,0.0,2.293102924364826e-13,3.2416859173382886e-13,0.0,2.583623458955694e-13,3.596692081372488e-13,0.0,3.301874291180202e-11,4.668983448995299e-11,0.0,7.060789271127689e-10,9.876537666908166e-10,0.0,3.85920115072805e-10,5.452944587693549e-10,6.927098566147062e-26,5.451186917378382e-22,2.4927372565635933e-19,2.4981891361908283e-19,5.3930490978425e-19,0.0,0.0,1.2317002804160483e-18,1.2317002804160483e-18,0.0,0.0,0.0,0.0,0.0,0.0
472,4.719999999999944,0.01,0.0,2.2695078923841342e-13,3.1710665864371104e-13,0.0,2.665646289007371e-13,3.7656552458035954e-13,0.0,2.0224585839852898e-10,2.8588198452649695e-10,0.0,6.422379136923687e-10,9.072418199801124e-10,0.0,4.706242092315093e-10,6.65561220523597e-10,6.927083608118568e-26,2.0451693619678912e-20,2.0623476889196316e-19,2.2668653178247817e-19,4.927228301794328e-19,0.0,0.0,-1.4551928882442446e-19,-1.4551928882442446e-19,0.0,0.0,0.0,0.0,0.0,0.0
503,5.029999999999937,0.01,0.0,7.502338547992929e-14,1.060208903509468e-13,0.0,5.045480464999247e-13,7.121345670580755e-13,0.0,3.4544442909321296e-10,4.88319443811164e-10,0.0,1.7569165977759584e-10,2.4629516170846785e-10,0.0,4.833207605863637e-10,6.783591559426909e-10,6.927069117559258e-26,5.966592679576793e-20,1.5433779657703244e-20,7.509977572416234e-20,1.5360527393758647e-19,0.0,0.0,-1.0935410792529987e-18,-1.0935410792529987e-18,0.0,0.0,0.0,0.0,0.0,0.0
535,5.34999999999993,0.01,0.0,1.9007910887765985e-13,2.662599133563683e-13,0.0,3.6409050503531824e-13,5.146980379202063e-13,0.0,3.4196059321505264e-10,4.834068508066151e-10,0.0,4.676725691807883e-10,6.506984785153141e-10,0.0,1.057296510598459e-09,1.4754820374298425e-09,6.927054159594354e-26,5.846852365599533e-20,1.0935881598207954e-19,1.6782740890861647e-19,5.7901272094808875e-19,0.0,0.0,1.3291110301257988e-18,1.3291110301257988e-18,0.0,0.0,0.0,0.0,0.0,0.0
566,5.659999999999924,0.01,0.0,2.515453704312287e-13,3.5199286498779697e-13,0.0,1.548589462134166e-13,2.1799293536343044e-13,0.0,1.9345759252806836e-10,2.7348953913910425e-10,0.0,7.020568706420442e-10,9.928358770256983e-10,0.0,1.232004626465556e-09,1.741712265872765e-09,6.927039669096653e-26,1.8712920053378063e-20,2.4644192480785e-19,2.6515491413162477e-19,9.214123968402589e-19,0.0,0.0,1.1042254350260057e-18,1.1042254350260057e-18,0.0,0.0,0.0,0.0,0.0,0.0
597,5.969999999999917,0.01,0.0,1.296333625623378e-13,1.805403431764451e-13,0.0,4.581067259801984e-13,6.47596931807912e-13,0.0,3.5737553361374614e-11,5.0496977667022135e-11,0.0,4.609020914145771e-10,6.482590700437148e-10,0.0,7.702556811379223e-10,1.0836489959162897e-09,6.927025178629266e-26,6.385863601285489e-22,1.0621536893516558e-19,1.0685402456554591e-19,3.732587233685275e-19,0.0,0.0,-1.7678318922812288e-18,-1.7678318922812288e-18,0.0,0.0,0.0,0.0,0.0,0.0
629,6.28999999999991,0.01,0.0,1.32829116681197e-13,1.876618592363612e-13,0.0,4.5442943553112964e-13,6.348740564291632e-13,0.0,2.55593106647677e-10,3.612968266884097e-10,0.0,8.19517172895543e-11,1.1550691253687483e-10,0.0,1.4764304674950382e-11,2.049997473082766e-11,6.927010220759233e-26,3.266391808290539e-20,3.3580419833535164e-21,3.6022029336361115e-20,3.943892718669902e-20,0.0,0.0,-1.0430539406012184e-18,-1.0430539406012184e-18,0.0,0.0,0.0,0.0,0.0,0.0
660,6.599999999999904,0.01,0.0,2.5218706486672416e-13,3.5595847180625753e-13,0.0,1.5062060439981236e-13,2.127898086066335e-13,0.0,3.6115900399337825e-10,5.105372022259231e-10,0.0,4.728627499909466e-10,6.658211920140866e-10,0.0,4.834663330512995e-10,6.829507656852379e-10,6.926995730353453e-26,6.521791308274452e-20,1.1179959016450018e-19,1.77017572517202e-19,3.5192688038410106e-19,0.0,0.0,1.0076654085505332e-18,1.0076654085505332e-18,0.0,0.0,0.0,0.0,0.0,0.0
692,6.919999999999897,0.01,0.0,1.8244183935180897e-13,2.5790077214962783e-13,0.0,3.793931100027985e-13,5.313663097057206e-13,0.0,3.121671185458575e-10,4.4129340317504953e-10,0.0,4.728331641649543e-10,6.584040672795396e-10,0.0,4.058744503477511e-10,5.737234623573857e-10,6.926980772547018e-26,4.8724154950611715e-20,1.117856005671213e-19,1.6050982478754074e-19,3.1677362410483613e-19,0.0,0.0,-1.097623878239443e-19,-1.097623878239443e-19,0.0,0.0,0.0,0.0,0.0,0.0
723,7.22999999999989,0.01,0.0,7.711953170987941e-14,1.0848797993686769e-13,0.0,5.032782159039955e-13,7.043127187117363e-13,0.0,1.320060349165556e-10,1.8662185856571027e-10,0.0,1.3185285094746233e-10,1.849124660228409e-10,0.0,6.655260821537622e-10,9.281009798541353e-10,6.926966282202826e-26,8.712796627195448e-21,8.692587151486857e-21,1.7405453048345127e-20,1.4568778102710468e-19,0.0,0.0,-5.516643847952798e-19,-5.516643847952798e-19,0.0,0.0,0.0,0.0,0.0,0.0
754,7.539999999999884,0.01,0.0,2.287952610260504e-13,3.2342649620215583e-13,0.0,2.601710702665536e-13,3.6249008906654533e-13,0.0,1.032149775397248e-10,1.4588736566872274e-10,0.0,2.38346776124977e-10,3.3614157292968994e-10,0.0,1.17749194505955e-09,1.6464751663824138e-09,6.926951791888953e-26,5.326665794262947e-21,2.840459284458497e-20,3.373132790836583e-20,4.364874865365838e-19,0.0,0.0,9.378124675737991e-19,9.378124675737991e-19,0.0,0.0,0.0,0.0,0.0,0.0
786,7.859999999999877,0.01,0.0,2.274774819763433e-13,3.1776558279456617e-13,0.0,2.647516839264774e-13,3.7407978369319813e-13,0.0,2.9984888039613724e-10,4.238602181227331e-10,0.0,3.442366873824526e-10,4.849929328124412e-10,0.0,1.1393703586758819e-09,1.6109689406106273e-09,6.926936834177392e-26,4.4954675537408495e-20,5.924944847002223e-20,1.0420419327679906e-19,5.13958141588707e-19,0.0,0.0,2.4202643278166075e-19,2.4202643278166075e-19,0.0,0.0,0.0,0.0,0.0,0.0
817,8.16999999999987,0.01,0.0,7.56004965208088e-14,1.0676830713854138e-13,0.0,5.041975341671491e-13,7.116952598367024e-13,0.0,3.6402720877903764e-10,5.145952025492925e-10,0.0,1.5321729597268903e-10,2.1454046201348086e-10,0.0,5.155916235228056e-10,7.216840135443016e-10,6.926922343925118e-26,6.625790436572853e-20,1.1737769892591292e-20,7.799574352754326e-20,1.6150888842679278e-19,0.0,0.0,-1.1366682502134959e-18,-1.1366682502134959e-18,0.0,0.0,0.0,0.0,0.0,0.0
849,8.489999999999863,0.01,0.0,1.8931315482232923e-13,2.651048863082439e-13,0.0,3.656752836820573e-13,5.169020955067064e-13,0.0,2.7127003666239375e-10,3.8348335500619347e-10,0.0,2.1405551024342314e-10,3.0250158539101584e-10,0.0,2.3264948518141622e-10,3.2715564448474064e-10,6.926907386277144e-26,3.679371639540822e-20,2.2909880732786112e-20,5.97036663972682e-20,9.722750852795236e-20,0.0,0.0,-2.0095363605464528e-19,-2.0095363605464528e-19,0.0,0.0,0.0,0.0,0.0,0.0
880,8.799999999999857,0.01,0.0,2.5173150793157023e-13,3.523178423711219e-13,0.0,1.536252176611964e-13,2.1595775695990978e-13,0.0,6.585975759160817e-11,9.311630845408294e-11,0.0,3.0761725712744473e-10,4.292499700377227e-10,0.0,5.090001136248553e-10,7.086649867482402e-10,6.926892896086468e-26,2.1687538350126952e-21,4.7314188441306235e-20,4.9483011545247895e-20,1.6674910121748536e-19,0.0,0.0,2.241595664230769e-19,2.241595664230769e-19,0.0,0.0,0.0,0.0,0.0,0.0
912,9.11999999999985,0.01,0.0,1.248518679647867e-13,1.7332005196509335e-13,0.0,4.633823063118586e-13,6.551822390280882e-13,0.0,1.7385772106037512e-10,2.4575108935603803e-10,0.0,2.2037663016350587e-10,3.1158971869048913e-10,0.0,3.90717651317646e-10,5.467129603449298e-10,6.926877938502082e-26,1.5113253586153604e-20,2.4282929561111324e-20,3.9396252416044313e-20,1.0489745840097355e-19,0.0,0.0,-1.9309387404334145e-19,-1.9309387404334145e-19,0.0,0.0,0.0,0.0,0.0,0.0
943,9.429999999999843,0.01,0.0,1.3192249984014572e-13,1.8641686368149698e-13,0.0,4.554781598261625e-13,6.361846410559159e-13,0.0,3.3343901208316656e-10,4.713468264022725e-10,0.0,3.680082453160446e-10,5.201016883517027e-10,0.0,8.700306679726044e-10,1.2297146918495017e-09,6.926863448373005e-26,5.559078738949902e-20,6.7715034310297e-20,1.2330589096843052e-19,3.953983333461986e-19,0.0,0.0,9.369822095622282e-19,9.369822095622282e-19,0.0,0.0,0.0,0.0,0.0,0.0
974,9.739999999999837,0.01,0.0,2.5200913052035385e-13,3.5573475851935876e-13,0.0,1.5178784822399534e-13,2.1428219346445737e-13,0.0,3.539470555642595e-10,5.003491506812497e-10,0.0,4.4840136706734475e-10,6.298064278696061e-10,0.0,1.24464618328452e-09,1.754187323141044e-09,6.92684895827424e-26,6.26392590713045e-20,1.0053189299393178e-19,1.6317122133372587e-19,6.819720271501327e-19,0.0,0.0,9.242022618373185e-19,9.242022618373185e-19,0.0,0.0,0.0,0.0,0.0,0.0
1006,10.05999999999983,0.01,0.0,1.8323265603819608e-13,2.589998426467218e-13,0.0,3.7785782389166146e-13,5.29050222076946e-13,0.0,2.2072409479860495e-10,3.1203303894560627e-10,0.0,2.524003524406546e-10,3.5326207737745343e-10,0.0,9.752547570772839e-10,1.3764371092581855e-09,6.926834000784736e-26,2.4359563012331774e-20,3.1852968956083326e-20,5.62126012367551e-20,3.448684673173439e-19,0.0,0.0,-1.0531725414426744e-18,-1.0531725414426744e-18,0.0,0.0,0.0,0.0,0.0,0.0
1037,10.369999999999823,0.01,0.0,7.650874769841991e-14,1.0746916622272515e-13,0.0,5.03645139490476e-13,7.049546262666908e-13,0.0,2.6686906986858172e-12,3.702038066079592e-12,0.0,3.9697567383600315e-10,5.533390807083375e-10,0.0,2.479069336755171e-10,3.444482110841395e-10,6.926819510747575e-26,3.560955022626097e-24,7.879484280877433e-20,7.879847303199206e-20,1.7418693473715364e-19,0.0,0.0,-5.504645100843806e-19,-5.504645100843806e-19,0.0,0.0,0.0,0.0,0.0,0.0
1069,10.689999999999817,0.01,0.0,2.314455426525966e-13,3.2723874751946494e-13,0.0,2.5060731289778153e-13,3.4772116583104393e-13,0.0,2.3092378892713614e-10,3.264227155216252e-10,0.0,6.541572692861046e-10,9.179976860314314e-10,0.0,3.9435558546375757e-10,5.573236641241337e-10,6.926804553321651e-26,2.666289814623226e-20,2.1396086647992658e-19,2.4062383389420436e-19,4.965741088764759e-19,0.0,0.0,1.007123480858506e-18,1.007123480858506e-18,0.0,0.0,0.0,0.0,0.0,0.0
1100,10.99999999999981,0.01,0.0,2.2799950962902513e-13,3.184172395694395e-13,0.0,2.6293819990549124e-13,3.715855566153511e-13,0.0,3.551687261146578e-10,5.020676029512356e-10,0.0,5.04870764322883e-10,7.037898523768266e-10,0.0,4.724123134571177e-10,6.680552841692092e-10,6.926790063346094e-26,6.307241200495441e-20,1.2744724433398598e-19,1.9051972560684102e-19,3.782237862954216e-19,0.0,0.0,-3.816584679473927e-19,-3.816584679473927e-19,0.0,0.0,0.0,0.0,0.0,0.0
1131,11.309999999999803,0.01,0.0,7.619054081172695e-14,1.0751327096350922e-13,0.0,5.038363116125117e-13,7.112397165497914e-13,0.0,3.3127712931905887e-10,4.683058241308756e-10,0.0,1.7771216143729193e-10,2.469182568511088e-10,0.0,4.78823143913679e-10,6.708343552992184e-10,6.926775573400844e-26,5.487226820493822e-20,1.579080616135705e-20,7.066314363405101e-20,1.4835728264520056e-19,0.0,0.0,-7.411793992280409e-19,-7.411793992280409e-19,0.0,0.0,0.0,0.0,0.0,0.0
1163,11.629999999999797,0.01,0.0,1.8854382999663653e-13,2.6394383236806493e-13,0.0,3.6725375603741607e-13,5.19094307427321e-13,0.0,1.6232727205178026e-10,2.2948396360714986e-10,0.0,6.044035610081198e-10,8.42910586064243e-10,0.0,1.0524552127877015e-09,1.4694641139443817e-09,6.926760616069803e-26,1.3175071625886336e-20,1.826518322796479e-19,1.958269731731404e-19,6.775475386822697e-19,0.0,0.0,1.653379704767012e-18,1.653379704767012e-18,0.0,0.0,0.0,0.0,0.0,0.0
1194,11.93999999999979,0.01,0.0,2.519122927776841e-13,3.5263477075381995e-13,0.0,1.5241598353653088e-13,2.1391769216076157e-13,0.0,7.102822454323478e-11,1.003866462312194e-10,0.0,7.352010780376516e-10,1.03940916782225e-09,0.0,1.2335691448079362e-09,1.7438523083738221e-09,6.926746126186162e-26,2.52250434088209e-21,2.7026031257386244e-19,2.727828861822058e-19,9.539002642120577e-19,0.0,0.0,8.912324250137176e-19,8.912324250137176e-19,0.0,0.0,0.0,0.0,0.0,0.0
1226,12.259999999999783,0.01,0.0,1.257555306016653e-13,1.744556357845891e-13,0.0,4.623974836102838e-13,6.537690236650162e-13,0.0,2.7977587722907465e-10,3.954833417199497e-10,0.0,3.724081563780948e-10,5.186555179272524e-10,0.0,7.546912676076987e-10,1.061462248073877e-09,6.926731168918704e-26,3.913727073964912e-20,6.934391746846572e-20,1.0848125747542654e-19,3.316060804827873e-19,0.0,0.0,-1.9442124439667412e-18,-1.9442124439667412e-18,0.0,0.0,0.0,0.0,0.0,0.0
1257,12.569999999999776,0.01,0.0,1.310156520405308e-13,1.851676392977498e-13,0.0,4.565175383766153e-13,6.374806761681811e-13,0.0,3.6426512806550185e-10,5.149298607217055e-10,0.0,2.5217258797959603e-10,3.5638237334021526e-10,0.0,7.51512159774708e-12,1.0510325352651422e-11,6.926716679096654e-26,6.63445417622882e-20,3.179550706416355e-20,9.814011809361853e-20,1.2995087396199188e-19,0.0,0.0,-6.504443223626995e-19,-6.504443223626995e-19,0.0,0.0,0.0,0.0,0.0,0.0
1289,12.88999999999977,0.01,0.0,2.528710702496636e-13,3.5680024319966513e-13,0.0,1.4592106153283808e-13,2.0633511601069888e-13,0.0,2.922684472373043e-10,4.1316578652613016e-10,0.0,6.489827729980269e-10,9.173441311213739e-10,0.0,4.872487625578901e-10,6.880524161210324e-10,6.926701721892788e-26,4.2710422625252475e-20,2.105893198241042e-19,2.532998117163739e-19,5.279901978263108e-19,0.0,0.0,1.2434697735145299e-18,1.2434697735145299e-18,0.0,0.0,0.0,0.0,0.0,0.0
1320,13.199999999999763,0.01,0.0,1.8402030388027336e-13,2.6009297784659577e-13,0.0,3.7631582523797873e-13,5.267221072601605e-13,0.0,9.815691773978025e-11,1.387724113692144e-10,0.0,5.78122886888388e-10,8.155332794549709e-10,0.0,4.0758166245732954e-10,5.758287458333842e-10,6.926687232132338e-26,4.8173902500869935e-21,1.6711303617208193e-19,1.7193049568904123e-19,3.838966909854229e-19,0.0,0.0,-4.646442519579081e-19,-4.646442519579081e-19,0.0,0.0,0.0,0.0,0.0,0.0
1351,13.509999999999756,0.01,0.0,7.591038470712611e-14,1.0644792097156235e-13,0.0,5.040013528459546e-13,7.055804287106443e-13,0.0,1.368966115016391e-10,1.9350118361351998e-10,0.0,1.3538312113521196e-10,1.898703359527118e-10,0.0,6.594215519110585e-10,9.183406234593605e-10,6.926672742402202e-26,9.370341120315355e-21,9.164294744155735e-21,1.8534705131198513e-20,1.451049313190472e-19,0.0,0.0,-7.700238455774378e-19,-7.700238455774378e-19,0.0,0.0,0.0,0.0,0.0,0.0
1383,13.82999999999975,0.01,0.0,2.3095075244164614e-13,3.265284144944039e-13,0.0,2.5241495834890256e-13,3.5033808149550356e-13,0.0,3.186763123637615e-10,4.504765269850915e-10,0.0,3.4659679517516435e-10,4.877678049695603e-10,0.0,1.1840251982306266e-09,1.6568166173111803e-09,6.926657785293208e-26,5.0777296030882815e-20,6.006466921284739e-20,1.1084203451030806e-19,5.494239346353253e-19,0.0,0.0,1.2631683570665279e-18,1.2631683570665279e-18,0.0,0.0,0.0,0.0,0.0,0.0
1414,14.139999999999743,0.01,0.0,2.2851685666592157e-13,3.190616142473997e-13,0.0,2.6112433188635163e-13,3.6908290046061923e-13,0.0,3.604046927396394e-10,5.094761392588012e-10,0.0,4.896738095259668e-10,6.801484061063191e-10,0.0,1.1432518528831863e-09,1.6165005618487007e-09,6.92664329562467e-26,6.494577127437694e-20,1.198902198678364e-19,1.848360604086463e-19,6.576229760391091e-19,0.0,0.0,3.4892710243829546e-19,3.4892710243829546e-19,0.0,0.0,0.0,0.0,0.0,0.0
1446,14.459999999999736,0.01,0.0,7.322121042015755e-14,1.0354609671629154e-13,0.0,5.055885193728182e-13,7.134136046177396e-13,0.0,2.4616513485948794e-10,3.4799589180059107e-10,0.0,2.424082543537812e-10,3.408677693168559e-10,0.0,4.984372211307631e-10,6.97396318424071e-10,6.926628338579261e-26,3.029863681019493e-20,2.938088088942373e-20,5.967958696590205e-20,1.5613917697563623e-19,0.0,0.0,-1.566792396016849e-18,-1.566792396016849e-18,0.0,0.0,0.0,0.0,0.0,0.0
1477,14.76999999999973,0.01,0.0,1.8777116347680438e-13,2.6277677816610485e-13,0.0,3.688258594854242e-13,5.212746238929445e-13,0.0,3.049719561914083e-11,4.3124994391941765e-11,0.0,1.3670705205672708e-10,1.9200983997639478e-10,0.0,2.2680384083668973e-10,3.188711610462703e-10,6.926613848972325e-26,4.650394703160713e-22,9.344409041020341e-21,9.809517777474902e-21,3.304272201742935e-20,0.0,0.0,-3.9713377423217804e-19,-3.9713377423217804e-19,0.0,0.0,0.0,0.0,0.0,0.0
1508,15.079999999999723,0.01,0.0,2.5208772008457184e-13,3.5294364307213315e-13,0.0,1.5123194076013918e-13,2.1187278763666406e-13,0.0,1.978959161945777e-10,2.79732678566762e-10,0.0,3.318315776597384e-10,4.681178638354957e-10,0.0,5.092155651721195e-10,7.095550572528995e-10,6.926599359395699e-26,1.9581396823245655e-20,5.505609796607548e-20,7.463756405531473e-20,1.9970479481105166e-19,0.0,0.0,5.374288630249726e-19,5.374288630249726e-19,0.0,0.0,0.0,0.0,0.0,0.0
1540,15.399999999999716,0.01,0.0,1.2665949104072222e-13,1.7588143853066184e-13,0.0,4.614031528013518e-13,6.523409151139722e-13,0.0,3.4624142572403675e-10,4.894462127274941e-10,0.0,2.1663217516156228e-10,3.0465986073797736e-10,0.0,3.8955210837678053e-10,5.46475755507137e-10,6.926584402445168e-26,5.994156244370678e-20,2.3464749657614894e-20,8.34063813671657e-20,1.4784385921279523e-19,0.0,0.0,-1.6189646857979522e-19,-1.6189646857979522e-19,0.0,0.0,0.0,0.0,0.0,0.0
1571,15.70999999999971,0.01,0.0,1.301086516020798e-13,1.8391421468989981e-13,0.0,4.575475402953884e-13,6.387621324905478e-13,0.0,3.4372476997253784e-10,4.859004747886472e-10,0.0,1.7437943923064945e-10,2.464994337386396e-10,0.0,8.640005328162593e-10,1.2213711381836268e-09,6.92656991293014e-26,5.907335874633703e-20,1.5204094413197875e-20,7.427752242523403e-20,2.9103578542926234e-19,0.0,0.0,4.618832770406498e-19,4.618832770406498e-19,0.0,0.0,0.0,0.0,0.0,0.0
